"Kod";"Nazwa";"Okresy";"Typy aktywności i wskaźniki";"Lokalizacje";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2023";501;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"bierni zawodowo";"na wsi";"wartość liczbowa";"2024";520;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2015";57,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2016";58,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2017";60,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2018";59,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2019";59,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2020";57,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2021";61,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2022";61,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2023";59,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"ogółem";"wartość liczbowa";"2024";60,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2015";55,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2016";58,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2017";59,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2018";58,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2019";57,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2020";56,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2021";59,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2022";59,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2023";58,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"w miastach";"wartość liczbowa";"2024";60,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2015";58,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2016";58,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2017";61,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2018";60,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2019";61,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2020";58,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2021";63,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2022";62,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2023";61,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"współczynnik aktywności zawodowej";"na wsi";"wartość liczbowa";"2024";59,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2015";53,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2016";55,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2017";58,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2018";58,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2019";57,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2020";56,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2021";60,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2022";59,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2023";58,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"ogółem";"wartość liczbowa";"2024";58,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2015";53,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2016";55,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2017";57,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2018";57,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2019";55,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2020";55,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2021";58,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2022";58,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2023";57,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"w miastach";"wartość liczbowa";"2024";59,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2015";54,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2016";56,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2017";59,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2018";59,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2019";59,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2020";57,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2021";62,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2022";61,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2023";60,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"wskaźnik zatrudnienia";"na wsi";"wartość liczbowa";"2024";58,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2015";5,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2016";4,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2017";2,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2018";1,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2019";3,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2020";1,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2021";1,9;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2022";2,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2023";1,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"ogółem";"wartość liczbowa";"2024";2,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2015";5,2;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2016";4,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2017";2,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2018";1,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2019";2,8;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2020";1,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2021";2,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2022";2,7;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2023";2,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"w miastach";"wartość liczbowa";"2024";2,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2015";6,5;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2016";4,1;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2017";2,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2018";1,6;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2019";3,3;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2020";2,0;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2021";0,0;"%";"x";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2022";1,4;"%";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2023";0,0;"%";"x";
3000000;"WIELKOPOLSKIE";"2 kwartał";"stopa bezrobocia";"na wsi";"wartość liczbowa";"2024";2,3;"%";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2015";2370;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2016";2791;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2017";2789;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2018";2780;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2019";2825;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2020";2820;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2021";2810;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2022";2810;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2023";2814;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"ogółem";"wartość liczbowa";"2024";2819;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2015";1324;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2016";1540;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2017";1534;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2018";1521;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2019";1555;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2020";1549;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2021";1540;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2022";1533;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2023";1526;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"w miastach";"wartość liczbowa";"2024";1522;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2015";1047;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2016";1251;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2017";1256;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2018";1259;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2019";1271;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2020";1271;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2021";1270;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2022";1277;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2023";1288;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ludność w wieku 15-89 lat";"na wsi";"wartość liczbowa";"2024";1297;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2019";1695;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2020";1662;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2021";1735;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2022";1714;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2023";1715;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"ogółem";"wartość liczbowa";"2024";1692;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2019";897;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2020";892;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2021";937;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2022";909;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2023";886;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"w miastach";"wartość liczbowa";"2024";912;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2019";798;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2020";771;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2021";798;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2022";806;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2023";829;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"aktywni zawodowo";"na wsi";"wartość liczbowa";"2024";780;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2015";1295;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2016";1550;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2017";1613;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2018";1648;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2019";1663;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2020";1628;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2021";1691;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2022";1680;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2023";1662;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"ogółem";"wartość liczbowa";"2024";1652;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2015";723;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2016";867;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2017";891;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2018";881;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2019";876;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2020";872;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2021";909;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2022";889;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2023";859;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"w miastach";"wartość liczbowa";"2024";893;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2015";573;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2016";682;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2017";722;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2018";767;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2019";787;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2020";756;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2021";782;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2022";791;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2023";803;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"pracujący";"na wsi";"wartość liczbowa";"2024";759;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2015";78;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2016";71;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2017";53;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2018";26;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2019";32;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"bezrobotni";"ogółem";"wartość liczbowa";"2020";34;"tys. osób";"";
