"Kod";"Nazwa";"Okresy";"Płeć";"Czas pracy";"Sekcje wg PKD";"Wartość i precyzja";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"ogółem";"wartość liczbowa";"2024";1652;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";186;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";204;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";214;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";148;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";568;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";568;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";546;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";575;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2021";934;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2022";904;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2023";897;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"ogółem";"usługi";"wartość liczbowa";"2024";915;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";1603;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";1576;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";1566;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"ogółem";"wartość liczbowa";"2024";1553;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";175;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";189;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";203;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";135;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";555;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";557;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";541;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";553;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2021";871;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2022";826;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2023";818;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"pełny wymiar";"usługi";"wartość liczbowa";"2024";850;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2021";88;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2022";104;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2023";96;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"ogółem";"wartość liczbowa";"2024";99;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";11;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";15;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";11;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";13;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2021";13;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2022";11;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2023";0;"tys. osób";"x";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"przemysł i budownictwo";"wartość liczbowa";"2024";21;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2021";64;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2022";78;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2023";80;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"niepełny wymiar";"usługi";"wartość liczbowa";"2024";65;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2015";732;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2016";873;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2017";898;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2018";897;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2019";917;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2020";917;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2021";933;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2022";916;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2023";930;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"ogółem";"wartość liczbowa";"2024";908;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2021";106;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2022";116;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2023";129;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"rolnictwo, łowiectwo i leśnictwo; rybactwo";"wartość liczbowa";"2024";92;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2021";407;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2022";405;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2023";380;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"przemysł i budownictwo";"wartość liczbowa";"2024";407;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2021";419;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2022";394;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2023";418;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"ogółem";"usługi";"wartość liczbowa";"2024";402;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2015";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2016";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2017";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2018";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2019";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2020";;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2021";904;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2022";881;"tys. osób";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"mężczyźni";"pełny wymiar";"ogółem";"wartość liczbowa";"2023";888;"tys. osób";"";
